business_id;rating;num_rating;types;price_level
GcrYv6PwODfV1NoQGdfKNg;4.8;36;restaurant|food|point_of_interest|establishment;
If7JNzXZB0S5JMG_kFNg5g;3.9;98;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
GkuKfHyDtTeBlB0BAC_u1g;5;283;cafe|food|point_of_interest|store|establishment;
NJsbhSaByhVvpD2986g5bA;5;7;food|point_of_interest|store|establishment;
gapEmZHdwBivcHstKNweGQ;4.3;13;cafe|food|point_of_interest|store|establishment;
j7QIIEv9tkm_z55Cd0RYWw;4.8;66;bakery|cafe|food|point_of_interest|store|establishment;
29mQNZv8dsN8IAJ8uBnjUw;3.8999999999999995;926;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Ogn9c0QudZBmfOSJF6aIdA;3.7;136;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
tMj79H5v1nOWmg9tsMfWiQ;3.8;141;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
yknD6Knbr_aw_9Co6zP8tQ;4.6;426;cafe|food|point_of_interest|establishment;2
CV2NybLmtkyegVvoZ-Ncgw;4.1;168;cafe|food|point_of_interest|store|establishment;2
w4nHq_elJwPpI4iZ6ro3JQ;4.5;151;cafe|restaurant|food|point_of_interest|store|establishment;2
bdoSOSj1LPSAlNoKezVdLQ;4.4;135;restaurant|food|point_of_interest|establishment;2
QoezRbYQncpRqyrLH6Iqjg;4.5;2567;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
ngN3yfabddV-YkTO6WI4_A;4.8;361;cafe|food|point_of_interest|store|establishment;1
qD2fr80U04Fk-Ctx0H_vtg;4.2;329;cafe|food|point_of_interest|store|establishment;2
CgweZJAp5Fz-2XzjPE4Htw;3.6;161;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
My63Hd5kYboH73VNS09YFg;4.8;180;food|point_of_interest|store|establishment;
CBqvnpCA-8SWAr1-iGF0kA;4.5;223;cafe|meal_takeaway|restaurant|food|point_of_interest|store|establishment;2
FJY0EP3DNkrAV2lVpllN4Q;3.9;295;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
je8HwCtpyIRQOa-QCNBf7w;4.1;131;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
ctObtwPf9BCya-nDE8rvzQ;4.3;12;bakery|food|point_of_interest|store|establishment;
X4Z8Iq0hICOjHdc-0NT_jg;3.5;1395;cafe|restaurant|food|point_of_interest|store|establishment;1
IgHxhtNeMwhChuRenZam6Q;4.8;30;cafe|bar|food|point_of_interest|store|establishment;
6o_nPu2NOnVkdHXvGy1tQQ;2.8899999999999997;40;bakery|cafe|food|point_of_interest|store|establishment;
jZGqAdBlDnrP-J7--vdPxA;4.2;315;restaurant|food|point_of_interest|establishment;2
BRivzUt6tnI9jpVeG3pJaA;4.2;153;cafe|restaurant|food|point_of_interest|establishment;1
ovTOR6ci8a43WEWm_W7MMQ;4.56890756302521;357;point_of_interest|store|establishment;
7svjXaOKO5638eYiymNP2A;4.8;39;book_store|cafe|restaurant|food|point_of_interest|store|establishment;1
GjEDg2B1u2ohBMJ0JXD-MA;4.6;67;cafe|food|point_of_interest|establishment;
LEUrvUGgG-04Dk30M3QUHw;4;164;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
yZHiutcbym-xLGkmFhP-9A;4.6;1591;restaurant|cafe|bar|food|point_of_interest|store|establishment;2
QQHRhLed0B6aGqkQOSJr-Q;4.115625;320;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
2rmpfdyV2POqpXtmPHO_IQ;4.2;629;cafe|restaurant|food|point_of_interest|store|establishment;2
qkMMkIdghXUiN7eMNSpiHg;4;340;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
JJ6tYuw5Ms_r58DhnMtOCA;4.3;213;point_of_interest|establishment;
Xtw1Rpqj3IV-TKn19fIgpA;4.1;394;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
vnHL_GrlfdmptInzFTU_5w;4.7;15;bakery|cafe|restaurant|food|point_of_interest|store|establishment;
nJcpA8LGYWg2XKSK8T5aug;4.621076233183857;223;cafe|bar|food|point_of_interest|store|establishment;
PGCWN8JYSFoNAOqIFwTJUA;4.5;295;cafe|restaurant|food|point_of_interest|store|establishment;2
BErYojCJSO959vzaz9JclQ;4.7;562;cafe|bakery|restaurant|food|point_of_interest|store|establishment;2
fpvcFLo6A5S9b9pEVGjB7Q;4.4;1071;meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;2
p_HeJssTSDwiT4K261H_kw;4.9;56;bar|point_of_interest|establishment;
Sb01Vv9zFQ4ezlNRLAQhng;4.8;229;cafe|restaurant|food|point_of_interest|store|establishment;
3Rn91lErljcpt0sY31bXQw;3;1845;cafe|restaurant|food|point_of_interest|store|establishment;1
wuoYvojFNWuRrUO2UyM47Q;4.3;139;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
IZ8MvaGP3O6h7VnpPBhkJQ;3.6;1367;cafe|restaurant|food|point_of_interest|establishment;1
bvCP5AUnA63vPzuLXD_tbQ;4.5;89;restaurant|food|point_of_interest|establishment;
TlusNUxZToaR7yjn69H5JA;3.4;1243;cafe|restaurant|food|point_of_interest|store|establishment;1
ayqh0cxxuLrnY55oZr0kkA;3.6;999;cafe|restaurant|food|point_of_interest|establishment;1
MzedNubJEzEDO_St-AN0Wg;4.7;333;cafe|restaurant|food|point_of_interest|establishment;2
eh3qGDOXDY3I4dk6UgCMFw;2.3;3;cafe|food|point_of_interest|store|establishment;
XwqwayHSA_TJDnk-13AyAw;2.8;65;convenience_store|food|point_of_interest|store|establishment;1
ezpDnpa1f87EMLlSGgnDxQ;4.5;244;meal_delivery|cafe|food|point_of_interest|establishment;1
Ddg-J_j0YFErk7wpMtH_0A;4.08861646234676;571;cafe|food|point_of_interest|store|establishment;2
WklNC4oBYyPqMb2ILfcV3w;3.4;1383;cafe|restaurant|food|point_of_interest|establishment;1
lYR0aZbSxBX2yaP8enIn0w;3.875213675213675;234;cafe|restaurant|food|point_of_interest|store|establishment;1
FOXeWdQCemWMnmYqlDT2jw;4.5;29;food|point_of_interest|store|establishment;
G2n77sQxr0XqPekhTu6HvA;4.8;194;cafe|food|point_of_interest|store|establishment;1
DpptAi5gmMiF0O8zwXgxtw;4.7;26;meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Tho_6e_z8EzWEgj0z7-5kQ;4.4;59;cafe|food|point_of_interest|store|establishment;
Xr5ceZ5Gq7cc8YuyLYz2bA;4.3;270;cafe|restaurant|food|point_of_interest|store|establishment;2
vEJ9dWt5If-u8BmTHocuEQ;4.5;335;bakery|food|point_of_interest|store|establishment;
Zq4zFbPCaU_vFw4-DAuwzw;4.06151832460733;382;cafe|food|point_of_interest|store|establishment;2
Ui9C_egCZ2_IfptxU4tAiQ;4.302262443438914;884;cafe|food|point_of_interest|store|establishment;
iuftKhlrXImvtz-OngBJtw;3.6;1540;cafe|restaurant|food|point_of_interest|store|establishment;1
XTsiutArkvTDr-BU5B_Itw;4.4;287;grocery_or_supermarket|food|health|point_of_interest|store|establishment;
wbDjLbShJ-ZJfm6jJZp-Aw;4.7;501;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;2
XjXqBCD1Qyo7RHGGh2eX5g;4;475;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
OV2gDDTGX7ObyK6X1zrD7w;3.9;131;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
Sg2i4zlCcsGUlh5TPMz8uA;3.9922912205567456;1868;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
JG98smIWipytmzzvo4lBTw;3.5;2122;cafe|restaurant|food|point_of_interest|store|establishment;1
5tzgmPDeHCwfZbs2YObMaQ;4.4;96;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
GEtK2S6zALXgsjKjK3abJw;4.2;503;cafe|restaurant|food|point_of_interest|store|establishment;2
jHJCsoQ53CixPE0q-3ATFg;4.9;41;restaurant|food|point_of_interest|establishment;
t-XRW66FDaRQqlt7FPCSTg;3.6;259;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Gzur0f0XMkrVxIwYJvOt2g;4.4;153;restaurant|food|point_of_interest|establishment;1
eaKqicXSSjHstoGm6FQ_NQ;4.1;321;cafe|restaurant|food|point_of_interest|store|establishment;2
X80hD1JrBuyVnj3EZWhm9w;4.6;117;cafe|food|point_of_interest|store|establishment;1
bDFk_io_k-6To1ul3h3tuA;4.2;399;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
o7mN59QlAoL6dJctc014MQ;4;80;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
tWFRO1kaw3wghhzFb6D-hA;4.5;538;cafe|meal_takeaway|restaurant|food|point_of_interest|store|establishment;2
TpE22_ITBg1ubzNVHE2MHQ;4;38;restaurant|food|point_of_interest|establishment;2
BZUlza2S5sfavO6UsS5mNQ;4.8;222;cafe|food|point_of_interest|establishment;1
I1LP0Vg55lwufnoNREE1KA;3.4;1542;cafe|restaurant|food|point_of_interest|store|establishment;1
Q1LaiKr2C-7avZuCXO-VWA;4.2;859;cafe|restaurant|food|point_of_interest|store|establishment;2
3tvi-OJ_-iK1ecjzSaH-oA;4.6;135;bakery|cafe|food|point_of_interest|store|establishment;
rgeuy1qbw6Z8B6CSVANHIA;4.5942062572421785;1726;bakery|food|point_of_interest|store|establishment;
AcAMVPXz_VyV9VirqeDblg;4.4;652;restaurant|food|point_of_interest|establishment;2
gJLJgXz_1pjnDuHfuni1jA;3.4;130;cafe|food|point_of_interest|store|establishment;2
S6tR7vBAg-3b9mGLB13-Ug;4.6;434;cafe|food|point_of_interest|establishment;2
B5Vh5dkky4N0y7Vc3yNviQ;4.7;1092;cafe|food|point_of_interest|store|establishment;1
IG1MLst7GcptliBDES8ycw;3.8;20;bakery|food|point_of_interest|store|establishment;2
8_Q7nxgnb6WuAOhhOT0ONw;4.7;30;cafe|food|point_of_interest|establishment;
g1n1KgsJcvT36lfxXHbN_Q;4.6;213;cafe|food|point_of_interest|store|establishment;2
zraJ8MD-n5ob6s7dSNzKFg;3.5;1190;cafe|restaurant|food|point_of_interest|store|establishment;1
nsoPwMVI0jLe3X8NvdsNhw;4.9;637;cafe|food|point_of_interest|store|establishment;2
VfhexEmkG8sNgRf4tviAJA;1.5;2;food|point_of_interest|store|establishment;
z00F0RSAGimvSU9IrTevOw;3.5;1218;cafe|restaurant|food|point_of_interest|store|establishment;1
qbuWNMBSqrvHFJsUU-gQlg;4.4;21;cafe|food|point_of_interest|establishment;
aPU-qTC0MO2uI05QYVg9lw;4.8;834;bakery|cafe|restaurant|food|point_of_interest|store|establishment;2
dmyPzMRNgTIOBRT11NFcvg;4.2;369;cafe|restaurant|food|point_of_interest|store|establishment;2
eEquyJ-Iy8yYjxvAunHW7A;4.6;36;cafe|restaurant|food|point_of_interest|store|establishment;1
7SfQg9aLs0Go_BT5C9NoKA;4.7;125;cafe|food|point_of_interest|store|establishment;
h_rcMQtglIiAs-Oc5d8Ozw;4.2;115;cafe|food|point_of_interest|store|establishment;1
Bo_TnA3HGE12c7vJ91UCBA;4.5;98;restaurant|food|point_of_interest|establishment;2
KnWJ1iJWZ_tbQNlXDFtVwA;4.2;381;cafe|restaurant|food|point_of_interest|store|establishment;2
0mUVD5sDXZjd66XwATN8XA;4.2;214;cafe|restaurant|food|point_of_interest|establishment;2
0AlrB500SLZ0g5SxjK8GYQ;4.3;572;cafe|food|point_of_interest|store|establishment;
zY4ObZaMfkguE37G2gmabw;3.219628836545325;1401;cafe|restaurant|food|point_of_interest|establishment;1
EMoU8F2O4hTDNjXk05TWqA;5;2;cafe|electronics_store|home_goods_store|food|gym|health|point_of_interest|store|establishment;
pokplllvDH7X9-n_3IEj_Q;3.140990099009901;1515;cafe|restaurant|food|point_of_interest|store|establishment;1
j2J573HOZM9afnW_t67sjw;5;31;cafe|bar|food|point_of_interest|store|establishment;
KhHSgq56m6lqmVwBezyqcw;3.9;387;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
7Z2Xr8yowbTILokoXQGU0w;4.9;39;food|point_of_interest|store|establishment;
tvKZ9NxjgR5VwIZMKb32aA;4.7;130;cafe|bakery|restaurant|food|point_of_interest|store|establishment;1
n0s2eCijdheztrvfk8BeTw;4.5;212;restaurant|food|point_of_interest|establishment;1
H0unmI-lJTazbPh-Lt6lBQ;4.1;222;restaurant|cafe|food|point_of_interest|establishment;1
XZtRYRXMkaR_Ra15ECrS1w;4.8;81;cafe|food|point_of_interest|store|establishment;
vln582yf0nbUuHzBnY6yOQ;5;79;cafe|food|point_of_interest|store|establishment;
7CqEOhKpZQI-HOfK6MYgJQ;4.7;435;food|point_of_interest|establishment;
1yeVKNQRYPCeQtADajZ9Sw;4.8;159;cafe|food|point_of_interest|store|establishment;1
WO0XzkChXtlYjzXSl4My8g;4.4;228;cafe|restaurant|food|point_of_interest|store|establishment;2
vYr5IUI8MDEAPBAuZJdNPQ;4.7;96;cafe|food|point_of_interest|store|establishment;
MJDsMlul6Nd7nQd-xQE7Pg;4.1507293354943275;617;cafe|restaurant|food|point_of_interest|store|establishment;2
tFNSLWl2Tcaf0tkeu48JSA;4.6;162;cafe|food|point_of_interest|establishment;1
M83ABiFSIE2Zw_ylFRgThA;4.6;175;cafe|restaurant|food|point_of_interest|store|establishment;2
qhtvmfRicW2pFR6EosVJVA;4.6;1018;bakery|food|point_of_interest|store|establishment;1
phE5cET1ucZrGdfd7-ZY3g;4.5;175;cafe|food|point_of_interest|store|establishment;1
cCLINaXaTfB1grCOBfnY1Q;3.6;228;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
RXhvlDppMyw6vhTxQX5kSw;4.189013452914798;446;cafe|food|point_of_interest|store|establishment;2
lAB_RLlu9Xwo1jZ77c4Wsw;4.1;521;cafe|restaurant|food|point_of_interest|store|establishment;2
OhxH_vLWKwSohst8h0G3hA;4.1;467;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
1_ggjy2ygyhAztMvjLCCEA;4.7;352;bakery|food|point_of_interest|store|establishment;1
5IcW2DreCu5zrDpll01BzA;4.5;104;cafe|food|point_of_interest|store|establishment;
Q-Hj1zFu1k958BcwEmfVlA;3.1;7;cafe|food|point_of_interest|store|establishment;
Bf65X7McIKtxAhehA8jfjQ;4.7;199;cafe|food|point_of_interest|store|establishment;1
rNlG6yEM3tI8TBoPyzyPhg;3.3000000000000003;753;cafe|restaurant|food|point_of_interest|store|establishment;1
F4Pk3sNtkPCYLColKYpuwQ;4.3;400;cafe|food|point_of_interest|store|establishment;2
3KkJxs-iNT3IE1IJzlwxng;4.6;440;cafe|food|point_of_interest|store|establishment;1
kX_qrUoz3WYmhLTS-SFvnw;4.4;259;cafe|restaurant|food|point_of_interest|store|establishment;2
wskZf-c4YAmtLA1i2WBKww;3.1;1167;cafe|restaurant|food|point_of_interest|store|establishment;1
_PlmFAlaUQHdQN6rli0gzA;4.1;129;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
MrGpJUIA2WSke3x70YC0Qw;4.5;70;cafe|food|point_of_interest|store|establishment;
7bnDURjKCOgMxaYz1H7avA;4.6;245;food|point_of_interest|store|establishment;
DsDXhnFF5a848sgwC1_07A;4.4;45;cafe|bar|food|point_of_interest|establishment;
FRBGjZKVmKqcyFb7XQCjXA;4.6;141;bakery|food|point_of_interest|store|establishment;1
MLNZIwvYb7MiVkSm0lFFhA;3;1134;cafe|restaurant|food|point_of_interest|store|establishment;1
DiUth6heibbImpMaOQbc1Q;2.1;38;convenience_store|bakery|cafe|liquor_store|restaurant|food|point_of_interest|store|establishment;
DqMK22MKFgpUfmgzMH3G5A;4.1;497;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Ag_GeZwOrT0nmyhnKQiVBA;4.1;531;cafe|restaurant|food|point_of_interest|store|establishment;2
xM2zutXv11alems5TnlC5Q;3.3;569;cafe|restaurant|food|point_of_interest|store|establishment;1
7GCH0wxXHJrcqSkpKuAYxw;4.4;274;cafe|restaurant|food|point_of_interest|store|establishment;1
3PA4Hc6G7ON6i_lyTpNf9Q;4.5;268;cafe|food|point_of_interest|store|establishment;
lZkp51ME2iBdQbhF4QrpuA;4.4;533;cafe|restaurant|food|point_of_interest|store|establishment;2
5FxHK-Uj55d_kadHKeuYYw;4.1;80;bakery|food|point_of_interest|store|establishment;2
sQ3Q5UAN3eStKnrxkK8E_A;4.9;107;cafe|food|point_of_interest|store|establishment;
13oEDtCHrOvbhsHzno2Vvw;4.8;283;cafe|food|point_of_interest|establishment;1
0L23LpzmR-kRsuIr9-zEXQ;4.6;348;restaurant|food|point_of_interest|establishment;
iRb6rh6J5hveHIIWxsr66A;4.9;169;cafe|food|point_of_interest|store|establishment;1
wuAMhHbHPs1Rm2SOY4kWCA;4.5;85;food|point_of_interest|establishment;
K00KiknORCOQdIhMisBjbA;4.7;676;restaurant|food|point_of_interest|establishment;3
ErW5P5HJy90GNzVNpR14HQ;4.4;9;cafe|food|point_of_interest|store|establishment;
tiSIiacOzflrMMwJEXVFIA;4.1;329;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
-uQx0mht-CxM9OSJM92YdA;4.8;851;food|point_of_interest|store|establishment;1
aP_1cPI9DflkfaTSSxakAg;5;13;cafe|food|point_of_interest|establishment;
2wd7o7XbEywXTUqx6RITzg;4.7;380;cafe|food|point_of_interest|store|establishment;2
zwe9H6Xxqb1_E09A20Ptgg;4.2;19;restaurant|food|point_of_interest|establishment;2
xwk_8nCLpolbdZpKcWicRA;4.7;580;cafe|food|point_of_interest|store|establishment;2
55yVwtNPAHIYp2t6stJKHA;4.3;184;cafe|food|point_of_interest|store|establishment;2
akXpyB0xk_woUvqnWiAE0A;4.1;467;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
QwlwT9sJrf85RelP0frxcA;3.4;186;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Kta3IXWH8TjCBR-0mE5vgg;4.9;45;cafe|restaurant|food|point_of_interest|store|establishment;
VFCZwUEKRWAGZPatISKHSA;4.6;62;cafe|food|point_of_interest|store|establishment;
JsRBXqGj0qeMv77sNXha2Q;4.4;205;point_of_interest|establishment;1
Thksu3pRk_QKFmKYa23mow;4.3;610;cafe|restaurant|food|point_of_interest|store|establishment;2
h6pRlwoIpAxco0CKcVLxeA;3.7000000000000006;159;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
WXvQTyjP4lL94K9aauWVmw;3.4;888;cafe|restaurant|food|point_of_interest|store|establishment;1
bnY1-1e0XdPz6zTrG5dacA;3.4;1453;cafe|restaurant|food|point_of_interest|establishment;1
xqWUMFEEbQla7B8lbUTrlA;4.3;335;cafe|restaurant|food|point_of_interest|store|establishment;2
l6cY2ndR-6GmqhVeuA0VgQ;4.7;276;bakery|cafe|food|point_of_interest|store|establishment;2
C5MdSiVtZKirRghyh08C0g;4.6;147;cafe|food|point_of_interest|establishment;1
jfjpExDsvog4CYFsBMmwdw;3.8;120;cafe|bakery|food|point_of_interest|store|establishment;2
9b1zwZatzcDYNNVwfiBrjA;5;7;cafe|food|point_of_interest|store|establishment;
wlUOgJ63PmhkX5ms-QGoDw;4.7;267;restaurant|food|point_of_interest|establishment;1
CzsnLeW_yFwmmcdvmy9bMw;3.2;741;cafe|restaurant|food|point_of_interest|store|establishment;1
vt_esoDw6HG5ClM12OPkMg;4.4;7;restaurant|food|point_of_interest|establishment;1
8PKxsbyRIPfhe0KMiBYuyg;3.5542386185243333;2548;restaurant|food|point_of_interest|establishment;1
_46NI0zcrnA0HFWdRmGbkg;4;48;cafe|restaurant|food|point_of_interest|store|establishment;
QQpwk-wegXd3v_fYopmlXg;4.8;44;cafe|food|point_of_interest|store|establishment;
b2WN3yA79dMvCUMywM3I_A;4.1;467;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
dvG_QJuIZIQv_6DiWjnh-g;3.8;15;cafe|food|point_of_interest|store|establishment;1
jRmAvtGQfJz9Ye-Jq5gbUw;5;17;cafe|food|point_of_interest|store|establishment;
RV4PKQxkJjF7VrUfuZgwLA;3.8999999999999995;94;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
u5dDEh6EO7PyTzOSwJV92A;4.2;557;restaurant|food|point_of_interest|establishment;2
qWhYKRqQf1RRUzxZdXbM_g;3.4574066122799483;2329;cafe|restaurant|food|point_of_interest|store|establishment;1
j7z0VfA0BjEG6dIVNprH9Q;4.5;97;restaurant|food|point_of_interest|store|establishment;
3qgz5OPfl7CRa3igH4s1Sg;4.5;719;cafe|food|point_of_interest|store|establishment;1
VGFQZ1BJzA-zE24bSwlb6A;4.7;222;cafe|restaurant|food|point_of_interest|establishment;2
KfnMkNJrQQMmqNs34aAXBw;5;18;gym|health|point_of_interest|establishment;
ODvaMIpjD6bHiwQ9-kmECw;4.7;156;cafe|food|point_of_interest|store|establishment;
lLU4ViA0OjsCs9hK2DQEkQ;4.4;1493;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
w6yF2Y88KhzTld0WXgICtA;4.8;149;cafe|food|point_of_interest|store|establishment;1
wmKvuZUKr-Ia8rfOMsFCHA;4.2;595;cafe|restaurant|food|point_of_interest|store|establishment;2
xnDX9i4RfIRrxMEFARlPtQ;3.4000000000000004;313;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
AwgJYeQaefEdGI34fJcQ2A;4.4;188;cafe|food|point_of_interest|store|establishment;1
Grh6dm_k-4kNvkxU8r7RMA;4.6;472;restaurant|bakery|cafe|food|point_of_interest|store|establishment;1
3UHXD8T80OUFMCzLb3x-sQ;2.6;2016;cafe|restaurant|food|point_of_interest|store|establishment;1
nFdDkQNfy3bOLrs1Wdn7ow;4.6;669;cafe|food|point_of_interest|establishment;1
ABSiUVpGvn4waVJkLktMYg;4.2;167;cafe|food|point_of_interest|establishment;1
uqc5jOWOiPLTPibyy1yI4g;4.6;79;cafe|food|point_of_interest|store|establishment;
ZarMOp7jgZlR02J119n_Ag;3.4;287;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
IefEo5kZdwR647j8WBUozg;3.4115273775216135;347;cafe|food|point_of_interest|store|establishment;2
JPTxxPgVUEkb9BJlO6PAhw;4.8;146;cafe|food|point_of_interest|store|establishment;
DGDW-rIXYACpLZVrhHF-ww;3.4;148;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
C5p3AtEAR_Iim6JjNARmBw;4.9;50;cafe|food|point_of_interest|store|establishment;
zi5cMfvS1imWog3TFfuFnA;3.5;410;cafe|restaurant|food|point_of_interest|store|establishment;1
dv_AMvV9J-6qrke4BUQuEA;3.5;1543;cafe|restaurant|food|point_of_interest|store|establishment;1
9_uigKs9GCwg9dFKkq_Kfg;4.3;469;cafe|restaurant|food|point_of_interest|store|establishment;2
S1HBESEvvKLcMTy1uz08sg;4.7;959;bakery|food|point_of_interest|store|establishment;2
kSHgckYR4YMaWiMNT8arZA;4.4;1628;restaurant|food|point_of_interest|establishment;2
mC0O3s_moqKl6iLa6sChYA;4.9;32;cafe|food|point_of_interest|establishment;1
bZVx5Tz4Bvlx6Gsqg995WA;4.1;1025;cafe|restaurant|food|point_of_interest|store|establishment;2
yhYJPnYn8n47o2mMnnKQlA;3.5;240;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
3qZiXA_i4eQ3i4_QXvkhPA;3.3999999999999995;391;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
V1RqqnT42tnm5--1nQ7Q1g;3.8000000000000003;304;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
UDbFes4IAGEL9C2rbPeUKg;4.1;862;cafe|restaurant|food|point_of_interest|store|establishment;2
DHm-sK53w6kFk92TK0SDIg;4.9;45;cafe|food|point_of_interest|establishment;1
amnKFpOOoMHgGEW1xinIDg;4.4;555;cafe|restaurant|food|point_of_interest|store|establishment;2
-CLHHZzNmv1DYqyNQmlNtA;4.5;235;cafe|food|point_of_interest|establishment;1
RPx5kihFmtHgHRSPsPVC8Q;4.8;268;cafe|restaurant|food|point_of_interest|store|establishment;1
ekBDNOCEzskY6VH5SBbGkg;3;1429;cafe|restaurant|food|point_of_interest|store|establishment;1
6Md7LjLUqf0scKfl78CQDg;4.4;1334;restaurant|food|point_of_interest|establishment;1
dctMpMdLUMad1Umh4knaNg;3.4;1725;cafe|restaurant|food|point_of_interest|store|establishment;1
hSGNnn68K4W4Dbzp6GJ2UQ;4.031860036832413;1629;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
8Oh9PG45L4bDN3kXzKunVA;4.8;29;bakery|food|point_of_interest|store|establishment;
JlxvJPucR0TygeXiIYtrBg;4.2;302;cafe|restaurant|food|point_of_interest|store|establishment;2
dms2DI0DgFicvwLPlELlKA;4.6;230;grocery_or_supermarket|cafe|food|point_of_interest|store|establishment;
vr7LLo3Y-A1FbN3azFGZkQ;3.5;71;gas_station|point_of_interest|establishment;2
fBNAR1lquwEEqruuR16UqQ;3.4;25;convenience_store|food|point_of_interest|store|establishment;1
SBs30RyeoiEU2LjeiH1YFQ;5;1;bakery|cafe|food|point_of_interest|store|establishment;
1W657uKWvcMKIHaOmEOc-g;4.4;151;restaurant|food|point_of_interest|establishment;2
WLPd-ikGqNuizk_TNjbluA;4.4;121;cafe|food|point_of_interest|store|establishment;
h_hwuftiOMvdRe5HjmFwBw;3.9;192;convenience_store|atm|gas_station|meal_takeaway|finance|cafe|restaurant|food|point_of_interest|store|establishment;1
a5TaDLChZDSgZ-en1sxNpw;3.0284905031656115;3001;cafe|restaurant|food|point_of_interest|store|establishment;1
5-aqt6yXDtV5p6vliEBxVQ;2.7;1227;cafe|restaurant|food|point_of_interest|store|establishment;1
-YC81xKbSenKaCrtFZpRfQ;2.3;38;convenience_store|atm|gas_station|meal_takeaway|finance|cafe|restaurant|food|point_of_interest|store|establishment;1
ANDbwHhhs1XYFWAGhaqWQQ;4.4;29;cafe|bakery|food|point_of_interest|store|establishment;
GzYLKS6vjbZMfr3BYtq2Iw;4.4;1428;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
-NvYIxTY2R3vzzSmvRKVLQ;4.8;517;cafe|food|point_of_interest|establishment;1
Q3_Z2oFu9D67QVB1uJTXyA;3.3;1514;cafe|restaurant|food|point_of_interest|store|establishment;1
MJaT0MoUpIWZirHzisrqsA;4.7;96;restaurant|food|point_of_interest|establishment;
yPt6y_CWuYiztCYE9UBcxA;4.1;278;restaurant|food|point_of_interest|establishment;
vGa5Xwkp1zw4kmANvL54Zw;4.3;102;cafe|food|point_of_interest|store|establishment;
KKWQ-OyBDSEVtPQGt3yxiQ;4.8;116;bakery|cafe|food|point_of_interest|store|establishment;1
kxtftrW1gCGAOFufGLv4hg;4.4;506;cafe|restaurant|food|point_of_interest|store|establishment;2
pbAfraRFRDsyvSB856dryg;4.3;3;cafe|restaurant|food|point_of_interest|store|establishment;
gvA1QnLqzt7QwuAmDyzbRA;4.6;83;bicycle_store|point_of_interest|store|establishment;
VKsqpZVSFgvAkTm5NNU47w;3.8000000000000003;91;meal_takeaway|restaurant|food|point_of_interest|establishment;1
eO47HI7ZqidXMkHyaOsf-g;4.08861646234676;571;cafe|food|point_of_interest|store|establishment;2
