,date,US-AK_Coffee,US-AK_Tea,US-AK_bubbleTea,isPartial,US-AL_Coffee,US-AL_Tea,US-AL_bubbleTea,isPartial,US-AR_Coffee,US-AR_Tea,US-AR_bubbleTea,isPartial,US-AZ_Coffee,US-AZ_Tea,US-AZ_bubbleTea,isPartial,US-CA_Coffee,US-CA_Tea,US-CA_bubbleTea,isPartial,US-CO_Coffee,US-CO_Tea,US-CO_bubbleTea,isPartial,US-CT_Coffee,US-CT_Tea,US-CT_bubbleTea,isPartial,US-DC_Coffee,US-DC_Tea,US-DC_bubbleTea,isPartial,US-DE_Coffee,US-DE_Tea,US-DE_bubbleTea,isPartial,US-FL_Coffee,US-FL_Tea,US-FL_bubbleTea,isPartial,US-GA_Coffee,US-GA_Tea,US-GA_bubbleTea,isPartial,US-HI_Coffee,US-HI_Tea,US-HI_bubbleTea,isPartial,US-IA_Coffee,US-IA_Tea,US-IA_bubbleTea,isPartial,US-ID_Coffee,US-ID_Tea,US-ID_bubbleTea,isPartial,US-IL_Coffee,US-IL_Tea,US-IL_bubbleTea,isPartial,US-IN_Coffee,US-IN_Tea,US-IN_bubbleTea,isPartial,US-KS_Coffee,US-KS_Tea,US-KS_bubbleTea,isPartial,US-KY_Coffee,US-KY_Tea,US-KY_bubbleTea,isPartial,US-LA_Coffee,US-LA_Tea,US-LA_bubbleTea,isPartial,US-MA_Coffee,US-MA_Tea,US-MA_bubbleTea,isPartial,US-MD_Coffee,US-MD_Tea,US-MD_bubbleTea,isPartial,US-ME_Coffee,US-ME_Tea,US-ME_bubbleTea,isPartial,US-MI_Coffee,US-MI_Tea,US-MI_bubbleTea,isPartial,US-MN_Coffee,US-MN_Tea,US-MN_bubbleTea,isPartial,US-MO_Coffee,US-MO_Tea,US-MO_bubbleTea,isPartial,US-MS_Coffee,US-MS_Tea,US-MS_bubbleTea,isPartial,US-MT_Coffee,US-MT_Tea,US-MT_bubbleTea,isPartial,US-NC_Coffee,US-NC_Tea,US-NC_bubbleTea,isPartial,US-ND_Coffee,US-ND_Tea,US-ND_bubbleTea,isPartial,US-NE_Coffee,US-NE_Tea,US-NE_bubbleTea,isPartial,US-NH_Coffee,US-NH_Tea,US-NH_bubbleTea,isPartial,US-NJ_Coffee,US-NJ_Tea,US-NJ_bubbleTea,isPartial,US-NM_Coffee,US-NM_Tea,US-NM_bubbleTea,isPartial,US-NV_Coffee,US-NV_Tea,US-NV_bubbleTea,isPartial,US-NY_Coffee,US-NY_Tea,US-NY_bubbleTea,isPartial,US-OH_Coffee,US-OH_Tea,US-OH_bubbleTea,isPartial,US-OK_Coffee,US-OK_Tea,US-OK_bubbleTea,isPartial,US-OR_Coffee,US-OR_Tea,US-OR_bubbleTea,isPartial,US-PA_Coffee,US-PA_Tea,US-PA_bubbleTea,isPartial,US-RI_Coffee,US-RI_Tea,US-RI_bubbleTea,isPartial,US-SC_Coffee,US-SC_Tea,US-SC_bubbleTea,isPartial,US-SD_Coffee,US-SD_Tea,US-SD_bubbleTea,isPartial,US-TN_Coffee,US-TN_Tea,US-TN_bubbleTea,isPartial,US-TX_Coffee,US-TX_Tea,US-TX_bubbleTea,isPartial,US-UT_Coffee,US-UT_Tea,US-UT_bubbleTea,isPartial,US-VA_Coffee,US-VA_Tea,US-VA_bubbleTea,isPartial,US-VT_Coffee,US-VT_Tea,US-VT_bubbleTea,isPartial,US-WA_Coffee,US-WA_Tea,US-WA_bubbleTea,isPartial,US-WI_Coffee,US-WI_Tea,US-WI_bubbleTea,isPartial,US-WV_Coffee,US-WV_Tea,US-WV_bubbleTea,isPartial,US-WY_Coffee,US-WY_Tea,US-WY_bubbleTea,isPartial
78,2010-07-01,45,36,1,False,37,35,0,False,42,37,0,False,40,37,0,False,21,20,0,False,39,38,0,False,38,40,1,False,30,29,0,False,47,50,0,False,29,33,0,False,32,35,1,False,33,28,0,False,27,25,0,False,41,33,0,False,34,30,0,False,41,40,0,False,35,36,1,False,33,36,0,False,38,39,1,False,35,34,1,False,48,51,1,False,48,31,1,False,36,34,1,False,51,34,1,False,38,38,0,False,36,46,0,False,28,19,0,False,34,31,1,False,32,31,0,False,38,25,0,False,44,40,0,False,38,40,1,False,42,40,1,False,43,36,1,False,39,39,1,False,32,31,0,False,36,32,0,False,51,39,1,False,36,35,0,False,39,40,1,False,43,42,1,False,38,44,0,False,38,39,0,False,28,33,0,False,35,34,2,False,19,20,0,False,37,26,0,False,37,29,1,False,39,27,0,False,50,40,0,False,42,42,0,False
79,2010-08-01,41,37,0,False,39,40,0,False,35,31,0,False,40,35,0,False,20,19,0,False,39,32,0,False,44,37,1,False,33,32,0,False,32,48,1,False,30,31,0,False,36,30,0,False,31,28,0,False,33,24,0,False,33,31,1,False,35,29,1,False,38,32,0,False,34,29,0,False,35,35,1,False,39,35,0,False,40,32,1,False,47,44,1,False,42,31,0,False,38,33,0,False,48,30,1,False,42,36,1,False,38,38,1,False,31,25,2,False,33,30,0,False,38,22,0,False,34,23,0,False,48,37,0,False,40,37,1,False,44,45,0,False,34,37,0,False,37,36,1,False,33,29,0,False,36,34,0,False,50,32,1,False,35,32,0,False,44,31,1,False,38,39,0,False,22,51,0,False,40,36,0,False,29,33,0,False,33,26,0,False,19,19,0,False,40,31,2,False,39,29,1,False,44,31,0,False,41,45,0,False,44,34,0,False
80,2010-09-01,36,39,1,False,36,36,0,False,34,36,0,False,38,38,0,False,20,20,0,False,39,38,0,False,48,48,0,False,33,37,0,False,43,48,0,False,31,35,0,False,34,32,0,False,31,29,1,False,36,25,0,False,35,35,1,False,38,36,0,False,39,44,0,False,37,34,0,False,39,39,0,False,40,39,0,False,38,32,1,False,54,55,1,False,45,38,1,False,42,36,0,False,51,36,0,False,40,42,1,False,45,52,0,False,39,27,1,False,31,33,0,False,34,38,1,False,42,26,0,False,53,40,0,False,37,42,1,False,39,42,0,False,35,41,1,False,40,43,1,False,34,32,0,False,39,38,1,False,52,36,1,False,39,40,1,False,37,36,1,False,34,44,0,False,36,46,0,False,43,35,1,False,28,38,0,False,31,41,0,False,21,21,0,False,39,28,1,False,36,33,1,False,48,33,0,False,47,33,0,False,30,37,0,False
81,2010-10-01,38,43,0,False,39,37,0,False,32,39,0,False,41,38,0,False,20,22,0,False,41,35,0,False,43,48,0,False,32,35,0,False,39,47,0,False,31,36,0,False,34,36,0,False,30,28,0,False,43,31,1,False,35,42,0,False,36,34,0,False,44,41,0,False,37,32,0,False,37,40,0,False,44,34,0,False,42,40,1,False,51,54,0,False,43,43,2,False,40,37,1,False,51,33,0,False,40,39,1,False,37,40,1,False,37,29,1,False,34,34,0,False,53,34,0,False,37,29,1,False,52,45,1,False,41,44,0,False,54,52,0,False,43,46,0,False,42,45,1,False,35,36,0,False,37,32,0,False,50,41,0,False,37,38,0,False,37,40,1,False,43,41,0,False,33,51,0,False,43,40,0,False,29,38,0,False,36,36,0,False,20,22,0,False,40,37,1,False,36,31,0,False,42,36,0,False,39,42,0,False,31,41,0,False
82,2010-11-01,39,40,0,False,41,37,0,False,47,34,0,False,45,41,0,False,22,22,0,False,46,41,0,False,54,46,0,False,36,35,0,False,45,54,0,False,36,39,0,False,40,36,0,False,37,29,0,False,44,32,0,False,49,40,0,False,42,36,0,False,55,44,0,False,42,38,0,False,51,42,0,False,43,39,0,False,46,37,1,False,55,59,0,False,52,43,0,False,50,37,0,False,58,38,0,False,44,40,0,False,54,40,0,False,51,28,0,False,40,34,0,False,38,34,1,False,43,27,0,False,62,45,0,False,51,46,1,False,48,53,1,False,43,41,0,False,45,45,1,False,42,35,0,False,47,35,0,False,55,40,0,False,44,39,0,False,47,32,2,False,51,49,0,False,43,38,0,False,47,42,0,False,34,39,0,False,40,44,0,False,25,23,0,False,45,29,0,False,42,31,0,False,53,41,0,False,52,32,1,False,35,35,0,False
83,2010-12-01,43,34,0,False,53,28,0,False,53,35,0,False,48,38,0,False,24,20,0,False,47,36,0,False,57,45,0,False,38,35,0,False,55,65,0,False,44,35,0,False,46,35,0,False,37,27,0,False,51,31,0,False,49,35,0,False,50,35,0,False,54,38,0,False,48,38,0,False,48,43,1,False,49,33,0,False,52,37,0,False,64,54,1,False,54,38,0,False,52,34,0,False,58,37,0,False,52,38,0,False,57,38,0,False,45,28,0,False,47,39,0,False,61,37,0,False,52,27,0,False,66,43,0,False,50,44,1,False,49,40,0,False,54,41,0,False,49,43,1,False,46,32,0,False,49,34,0,False,57,43,0,False,45,40,0,False,59,37,1,False,57,45,0,False,48,51,0,False,55,37,0,False,37,34,0,False,43,40,0,False,25,21,0,False,48,31,0,False,45,32,1,False,61,34,0,False,64,54,1,False,49,40,0,False
84,2011-01-01,39,40,0,False,43,33,0,False,37,43,0,False,45,40,0,False,45,40,0,False,48,36,0,False,47,47,1,False,41,37,0,False,52,44,1,False,39,39,0,False,44,37,0,False,34,32,0,False,44,34,0,False,39,36,1,False,44,37,0,False,46,42,0,False,41,32,0,False,42,42,0,False,48,36,0,False,45,39,0,False,51,57,1,False,53,46,0,False,46,35,1,False,58,37,0,False,43,38,0,False,52,46,1,False,39,27,1,False,42,35,0,False,46,29,0,False,43,29,0,False,53,37,0,False,40,46,1,False,43,52,0,False,45,42,1,False,42,42,1,False,42,35,0,False,43,40,0,False,54,38,1,False,44,40,0,False,48,43,0,False,49,44,0,False,38,52,0,False,47,37,0,False,33,39,0,False,41,41,0,False,44,43,1,False,59,40,0,False,47,34,1,False,51,35,0,False,43,48,1,False,39,35,1,False
85,2011-02-01,46,30,0,False,43,35,0,False,39,40,0,False,40,36,0,False,41,34,0,False,45,32,0,False,48,38,1,False,39,33,1,False,40,43,0,False,38,35,0,False,40,37,0,False,28,30,0,False,38,29,0,False,42,43,0,False,40,34,0,False,41,35,0,False,38,31,0,False,36,35,0,False,44,35,0,False,43,34,0,False,50,48,0,False,50,36,0,False,42,34,1,False,50,30,0,False,40,35,1,False,46,34,0,False,34,27,0,False,36,31,0,False,33,31,0,False,42,26,1,False,45,42,1,False,38,42,1,False,45,38,0,False,41,40,0,False,40,38,1,False,35,29,0,False,41,34,1,False,55,36,0,False,40,38,0,False,44,38,1,False,45,44,0,False,35,50,1,False,44,36,0,False,31,36,0,False,36,35,0,False,37,37,0,False,52,33,0,False,44,32,1,False,41,42,0,False,47,46,0,False,45,35,0,False
86,2011-03-01,44,30,0,False,36,30,0,False,34,31,0,False,37,34,0,False,41,35,0,False,41,28,0,False,48,39,0,False,39,32,0,False,34,40,0,False,35,33,0,False,42,33,0,False,32,28,0,False,42,27,0,False,39,31,0,False,37,32,1,False,40,37,0,False,39,26,0,False,40,35,0,False,40,32,0,False,42,36,0,False,52,48,1,False,46,38,1,False,42,32,1,False,52,29,0,False,39,30,1,False,45,33,0,False,36,20,0,False,37,29,0,False,37,30,0,False,40,22,0,False,54,42,1,False,40,37,1,False,43,46,0,False,40,29,0,False,39,36,1,False,37,28,0,False,37,28,0,False,52,35,1,False,41,34,1,False,50,34,1,False,43,38,0,False,29,52,0,False,41,34,1,False,31,35,1,False,33,33,1,False,37,35,0,False,64,35,0,False,43,33,1,False,41,31,0,False,38,39,1,False,35,34,1,False
87,2011-04-01,36,37,0,False,41,36,0,False,35,33,0,False,41,33,0,False,41,39,0,False,41,34,0,False,41,42,1,False,35,37,0,False,38,46,1,False,36,35,0,False,38,35,0,False,32,30,0,False,35,30,0,False,38,33,0,False,38,32,1,False,43,39,0,False,35,30,0,False,38,36,0,False,43,38,0,False,40,38,1,False,47,50,1,False,38,39,1,False,42,34,0,False,59,34,0,False,38,35,1,False,36,39,1,False,45,30,0,False,36,32,1,False,43,26,0,False,35,26,0,False,43,41,0,False,37,40,1,False,46,45,0,False,39,37,0,False,38,37,1,False,37,31,0,False,41,32,1,False,54,37,1,False,36,36,0,False,43,41,2,False,39,43,1,False,27,58,0,False,38,35,1,False,30,39,1,False,37,32,0,False,36,39,1,False,56,32,0,False,47,32,1,False,44,36,0,False,40,38,0,False,52,43,0,False
88,2011-05-01,44,33,0,False,38,31,0,False,34,36,0,False,39,31,0,False,41,36,0,False,41,32,0,False,47,40,0,False,36,30,1,False,39,41,0,False,35,33,0,False,37,32,0,False,35,29,0,False,36,28,0,False,42,34,0,False,37,31,1,False,38,33,0,False,37,28,0,False,34,35,0,False,44,33,0,False,42,35,1,False,43,49,1,False,44,34,0,False,43,31,0,False,52,29,1,False,37,30,0,False,44,43,0,False,36,29,0,False,36,30,0,False,34,26,0,False,38,28,0,False,46,38,1,False,36,42,1,False,51,45,0,False,40,33,0,False,38,37,1,False,35,27,0,False,39,33,0,False,50,35,1,False,37,35,0,False,45,31,0,False,41,42,0,False,36,53,0,False,42,35,1,False,29,34,0,False,33,30,0,False,38,36,1,False,63,34,0,False,44,32,1,False,43,32,0,False,41,34,0,False,42,26,0,False
89,2011-06-01,48,32,0,False,36,29,0,False,36,31,0,False,59,35,0,False,51,34,0,False,51,30,0,False,46,40,0,False,48,30,1,False,43,33,1,False,39,32,0,False,49,33,1,False,38,30,1,False,45,29,0,False,42,33,0,False,43,30,1,False,43,35,1,False,41,26,0,False,40,34,1,False,43,34,0,False,51,34,1,False,51,48,1,False,48,34,1,False,45,32,1,False,61,31,1,False,40,31,0,False,58,39,1,False,46,27,0,False,43,29,0,False,38,28,0,False,39,26,0,False,47,36,0,False,39,37,1,False,51,45,0,False,39,39,1,False,43,34,1,False,41,27,0,False,42,32,0,False,58,34,1,False,44,34,0,False,42,39,1,False,49,36,1,False,47,59,0,False,44,33,0,False,36,34,1,False,33,33,0,False,40,32,1,False,61,36,1,False,53,31,1,False,45,30,0,False,38,41,0,False,49,31,2,False
90,2011-07-01,47,32,0,False,39,32,1,False,42,40,0,False,59,31,0,False,53,36,0,False,60,30,1,False,46,39,1,False,56,31,1,False,49,44,1,False,43,34,0,False,54,35,0,False,42,29,0,False,40,30,0,False,42,28,1,False,45,30,1,False,41,36,1,False,37,30,0,False,45,35,1,False,48,37,0,False,53,32,1,False,46,47,1,False,57,40,0,False,49,32,0,False,69,30,1,False,45,33,1,False,71,32,1,False,52,29,1,False,49,31,0,False,39,23,0,False,40,28,0,False,47,38,0,False,37,42,1,False,49,45,0,False,46,35,0,False,48,35,1,False,47,29,0,False,39,35,0,False,61,37,1,False,51,37,0,False,47,35,1,False,50,40,1,False,30,58,0,False,46,34,0,False,49,34,0,False,40,33,1,False,42,34,1,False,71,36,0,False,52,32,1,False,45,30,1,False,35,37,1,False,43,31,0,False
91,2011-08-01,50,28,0,False,37,32,0,False,37,33,0,False,55,37,0,False,54,38,0,False,53,31,0,False,43,37,1,False,53,29,1,False,46,41,0,False,39,32,0,False,51,35,1,False,41,32,0,False,39,29,0,False,45,29,1,False,47,31,1,False,44,35,0,False,42,28,0,False,41,39,1,False,45,36,1,False,54,32,1,False,55,45,1,False,49,33,0,False,53,31,1,False,68,27,1,False,39,32,1,False,73,36,0,False,43,20,0,False,48,30,0,False,38,31,0,False,45,21,0,False,49,44,1,False,41,37,1,False,43,45,1,False,38,36,0,False,48,34,1,False,44,29,0,False,38,32,1,False,62,33,1,False,46,35,1,False,47,28,1,False,48,40,1,False,42,57,0,False,48,34,1,False,43,36,1,False,34,30,0,False,45,34,0,False,64,31,1,False,51,33,1,False,47,32,1,False,44,31,0,False,47,31,0,False
92,2011-09-01,47,34,0,False,44,34,0,False,41,35,0,False,54,36,0,False,56,36,0,False,61,31,0,False,53,41,1,False,58,31,1,False,55,32,0,False,43,35,0,False,54,35,1,False,37,28,0,False,45,30,0,False,44,31,1,False,52,32,0,False,48,38,0,False,39,29,0,False,42,37,0,False,44,35,0,False,58,34,1,False,57,50,1,False,58,39,1,False,55,33,1,False,71,32,0,False,51,33,0,False,72,35,0,False,40,26,0,False,51,33,0,False,49,35,1,False,44,21,0,False,52,38,1,False,43,37,1,False,47,36,0,False,47,38,0,False,56,36,1,False,51,30,0,False,43,33,1,False,65,36,1,False,50,36,0,False,53,36,1,False,58,38,0,False,36,51,0,False,50,34,0,False,46,35,1,False,41,35,0,False,49,35,1,False,60,40,1,False,52,31,1,False,49,31,0,False,38,37,0,False,53,42,0,False
93,2011-10-01,52,31,0,False,49,34,0,False,47,39,0,False,54,31,0,False,52,36,0,False,57,32,0,False,49,40,1,False,53,30,0,False,52,41,1,False,44,33,0,False,55,34,0,False,36,31,1,False,45,27,0,False,45,38,0,False,49,30,0,False,46,33,0,False,39,24,0,False,45,32,0,False,50,36,0,False,57,36,1,False,57,43,0,False,49,39,0,False,55,29,0,False,67,29,0,False,49,32,1,False,78,29,0,False,44,27,0,False,52,30,0,False,39,27,0,False,49,24,0,False,53,38,0,False,47,42,1,False,48,42,0,False,46,39,1,False,56,36,1,False,49,29,0,False,48,31,0,False,68,37,0,False,50,36,0,False,48,33,0,False,58,42,0,False,45,56,0,False,51,35,1,False,53,34,1,False,43,30,0,False,46,36,0,False,71,31,1,False,54,31,1,False,49,33,0,False,47,40,0,False,38,37,0,False
94,2011-11-01,57,31,0,False,48,32,0,False,54,35,0,False,62,32,0,False,60,35,0,False,64,33,0,False,55,37,0,False,60,30,0,False,60,44,0,False,48,33,0,False,60,33,0,False,44,29,0,False,55,26,0,False,58,28,0,False,53,31,1,False,59,36,0,False,51,26,0,False,56,36,0,False,51,32,0,False,62,35,1,False,65,50,1,False,59,39,0,False,64,33,0,False,75,33,0,False,57,34,0,False,89,41,0,False,53,29,1,False,60,32,0,False,50,33,0,False,64,26,0,False,64,34,0,False,54,40,1,False,63,43,0,False,54,37,0,False,61,37,1,False,55,30,0,False,52,31,0,False,69,36,1,False,56,37,0,False,54,32,1,False,65,38,0,False,56,52,0,False,60,34,0,False,58,32,0,False,44,37,0,False,58,36,0,False,86,40,0,False,58,31,1,False,58,33,0,False,68,34,0,False,52,31,0,False
95,2011-12-01,64,37,0,False,64,33,0,False,67,35,0,False,72,34,0,False,64,39,0,False,67,36,0,False,63,42,0,False,67,32,1,False,65,49,0,False,51,34,0,False,66,34,0,False,43,28,0,False,55,31,0,False,54,35,0,False,59,32,0,False,64,38,0,False,59,35,0,False,69,40,1,False,60,38,0,False,65,40,0,False,73,52,1,False,72,40,0,False,73,35,0,False,82,36,0,False,58,31,0,False,94,39,0,False,58,33,0,False,66,33,0,False,61,24,0,False,87,33,0,False,68,46,0,False,60,43,0,False,62,46,0,False,64,42,0,False,67,40,1,False,61,31,0,False,53,36,1,False,72,40,0,False,60,40,0,False,55,37,0,False,70,43,0,False,54,49,0,False,68,37,1,False,60,33,0,False,49,36,0,False,59,40,0,False,80,39,0,False,64,32,1,False,62,34,0,False,67,40,0,False,69,36,0,False
96,2012-01-01,60,38,0,False,50,44,0,False,47,41,0,False,60,38,0,False,58,40,0,False,61,34,0,False,51,45,0,False,59,33,0,False,58,49,0,False,48,36,0,False,58,38,0,False,42,29,0,False,45,31,0,False,47,33,0,False,51,33,0,False,55,37,1,False,52,33,0,False,52,37,1,False,50,43,0,False,59,39,1,False,67,51,1,False,55,36,0,False,61,34,0,False,67,33,0,False,55,34,1,False,80,38,0,False,49,28,0,False,56,34,0,False,41,21,0,False,66,30,1,False,56,41,1,False,50,46,1,False,58,45,1,False,52,40,0,False,64,45,1,False,55,32,0,False,51,37,0,False,63,36,1,False,54,40,0,False,57,39,1,False,59,42,0,False,44,55,0,False,61,36,0,False,53,43,0,False,43,38,0,False,56,40,0,False,79,42,0,False,57,32,1,False,54,32,0,False,58,42,0,False,53,35,1,False
97,2012-02-01,54,31,0,False,47,36,0,False,48,35,0,False,57,36,0,False,58,40,0,False,61,32,0,False,48,43,0,False,60,33,0,False,56,52,0,False,47,36,0,False,56,35,0,False,40,29,0,False,43,30,0,False,48,38,1,False,51,33,0,False,46,37,1,False,52,34,0,False,50,35,1,False,51,32,0,False,57,36,1,False,61,49,1,False,54,43,0,False,54,34,1,False,68,32,1,False,54,37,1,False,72,32,0,False,46,32,1,False,51,32,0,False,48,29,0,False,67,26,1,False,56,38,0,False,50,46,1,False,53,44,1,False,50,40,1,False,60,41,1,False,51,31,0,False,47,35,1,False,64,37,1,False,50,39,0,False,45,35,1,False,54,41,0,False,39,53,0,False,53,36,0,False,53,40,0,False,42,37,0,False,50,40,0,False,60,41,0,False,58,32,1,False,51,33,0,False,45,44,1,False,48,23,1,False
98,2012-03-01,49,27,0,False,42,38,0,False,39,37,1,False,60,36,0,False,59,39,0,False,59,33,0,False,49,43,1,False,62,33,1,False,48,42,0,False,45,34,0,False,56,35,0,False,39,29,0,False,41,27,0,False,49,31,0,False,54,32,1,False,50,36,1,False,43,30,0,False,43,38,0,False,55,36,0,False,56,37,1,False,56,49,1,False,51,36,0,False,53,31,1,False,67,33,1,False,54,31,1,False,75,30,0,False,44,33,1,False,53,33,0,False,42,27,0,False,69,29,1,False,46,38,0,False,48,40,1,False,56,45,0,False,46,39,0,False,59,39,1,False,50,30,0,False,47,35,0,False,64,36,1,False,48,37,1,False,50,36,1,False,54,40,1,False,33,62,0,False,51,33,1,False,58,37,0,False,39,36,1,False,46,37,1,False,69,40,1,False,58,33,1,False,48,29,0,False,36,44,0,False,51,36,0,False
99,2012-04-01,50,34,0,False,44,33,0,False,49,35,0,False,54,36,0,False,53,39,0,False,53,31,0,False,50,40,1,False,52,32,1,False,49,43,0,False,44,35,0,False,50,33,0,False,37,31,0,False,44,30,1,False,47,40,1,False,48,32,1,False,51,35,0,False,44,29,0,False,48,35,0,False,51,34,0,False,55,36,1,False,57,48,1,False,48,36,0,False,54,31,1,False,63,33,1,False,49,31,1,False,69,38,0,False,47,26,1,False,47,32,0,False,45,22,0,False,54,27,0,False,51,34,1,False,45,41,1,False,47,40,0,False,48,38,0,False,58,40,1,False,48,30,0,False,44,31,0,False,63,37,1,False,46,36,0,False,43,45,1,False,56,42,0,False,40,46,1,False,52,33,0,False,48,37,1,False,43,32,0,False,50,37,1,False,65,38,2,False,55,33,1,False,50,28,0,False,55,41,0,False,50,38,0,False
100,2012-05-01,42,38,1,False,46,37,1,False,46,36,0,False,56,37,0,False,55,40,0,False,53,33,0,False,49,41,1,False,50,31,1,False,50,46,0,False,45,37,0,False,51,34,1,False,40,33,1,False,42,27,1,False,45,34,1,False,46,34,1,False,46,37,1,False,43,28,0,False,50,34,1,False,50,37,1,False,56,38,1,False,60,49,1,False,58,36,0,False,51,31,1,False,66,31,0,False,48,35,1,False,61,39,0,False,46,26,0,False,50,33,1,False,43,26,0,False,47,26,0,False,54,42,0,False,49,44,1,False,52,44,1,False,52,37,0,False,57,42,1,False,46,30,0,False,47,31,0,False,62,37,1,False,48,39,1,False,50,37,2,False,51,42,0,False,37,55,0,False,51,34,0,False,48,39,0,False,45,31,0,False,46,37,1,False,75,37,1,False,55,34,1,False,53,31,0,False,51,39,0,False,52,35,0,False
101,2012-06-01,55,40,1,False,45,36,0,False,49,35,1,False,58,39,0,False,57,38,0,False,59,33,0,False,50,45,0,False,55,29,1,False,54,31,0,False,44,35,0,False,55,33,1,False,42,29,0,False,47,32,0,False,47,31,1,False,55,30,1,False,50,38,1,False,47,30,0,False,48,35,0,False,55,35,0,False,56,36,1,False,54,46,1,False,54,35,0,False,53,29,0,False,70,30,1,False,54,35,1,False,72,40,0,False,43,23,0,False,52,32,0,False,50,27,0,False,44,24,0,False,49,41,2,False,50,39,1,False,58,37,0,False,52,40,0,False,58,38,1,False,50,30,0,False,46,33,0,False,63,34,1,False,50,37,1,False,48,37,1,False,62,40,1,False,40,60,0,False,52,35,1,False,56,34,1,False,42,36,0,False,47,38,1,False,64,34,0,False,56,31,1,False,51,31,1,False,53,39,0,False,45,26,0,False
102,2012-07-01,63,40,0,False,48,35,0,False,50,37,1,False,59,35,0,False,58,38,0,False,60,35,0,False,50,41,1,False,51,26,1,False,57,42,1,False,49,35,1,False,58,35,1,False,43,34,0,False,49,30,0,False,55,32,0,False,53,32,1,False,54,36,1,False,44,29,0,False,51,37,0,False,54,35,0,False,58,38,1,False,58,47,1,False,52,41,1,False,52,31,1,False,69,27,1,False,52,32,1,False,86,37,0,False,45,25,0,False,53,31,0,False,47,23,0,False,47,29,0,False,53,40,1,False,51,40,1,False,58,48,1,False,50,39,0,False,59,36,2,False,49,30,0,False,51,38,1,False,63,35,1,False,52,37,0,False,48,36,2,False,57,36,1,False,40,53,0,False,53,35,1,False,57,35,0,False,42,32,0,False,50,36,1,False,60,40,0,False,57,34,1,False,58,29,0,False,52,42,1,False,47,35,0,False
103,2012-08-01,62,30,0,False,54,31,1,False,49,36,0,False,61,35,0,False,60,38,0,False,67,32,0,False,62,41,0,False,55,27,1,False,59,36,1,False,54,35,1,False,57,33,1,False,48,33,1,False,48,26,0,False,55,29,1,False,58,32,1,False,52,34,1,False,52,27,0,False,49,38,0,False,56,32,1,False,61,36,1,False,62,48,1,False,57,35,0,False,58,31,1,False,76,32,1,False,61,34,1,False,83,33,0,False,49,24,0,False,55,30,1,False,47,22,0,False,51,22,0,False,65,37,0,False,56,41,1,False,55,43,0,False,49,35,1,False,60,35,2,False,52,28,0,False,54,35,0,False,60,33,1,False,53,35,1,False,54,34,1,False,55,36,0,False,44,58,0,False,53,33,0,False,58,37,1,False,52,34,0,False,55,34,1,False,65,37,0,False,58,29,1,False,60,27,0,False,58,41,0,False,66,28,0,False
104,2012-09-01,53,34,0,False,54,33,0,False,57,34,1,False,67,38,0,False,62,37,0,False,71,32,0,False,59,39,1,False,57,29,1,False,56,35,0,False,56,35,0,False,58,32,0,False,48,29,0,False,51,26,1,False,55,29,0,False,68,31,1,False,59,33,1,False,51,29,0,False,59,36,0,False,58,33,0,False,61,37,1,False,72,47,1,False,61,38,1,False,62,32,0,False,78,30,0,False,67,31,1,False,83,38,0,False,47,26,0,False,58,30,0,False,54,30,0,False,59,24,0,False,61,34,0,False,54,38,1,False,63,36,0,False,59,37,0,False,67,36,2,False,57,29,0,False,58,36,0,False,69,32,1,False,58,36,1,False,60,33,1,False,59,40,0,False,42,59,0,False,60,31,1,False,59,34,0,False,51,30,0,False,58,37,1,False,73,41,1,False,58,30,1,False,65,27,1,False,58,37,0,False,58,32,1,False
105,2012-10-01,65,33,0,False,51,33,0,False,56,32,0,False,62,37,0,False,60,37,0,False,64,31,0,False,58,40,1,False,54,28,1,False,57,42,0,False,51,34,0,False,55,33,0,False,44,31,0,False,53,28,0,False,58,32,1,False,54,32,0,False,56,36,1,False,50,25,0,False,57,36,1,False,60,34,0,False,56,35,1,False,66,45,1,False,53,38,0,False,63,32,1,False,75,32,0,False,61,32,1,False,83,40,0,False,56,25,0,False,55,30,0,False,65,26,1,False,57,26,0,False,53,37,1,False,51,38,1,False,59,38,1,False,55,35,0,False,61,36,1,False,54,29,0,False,59,32,1,False,70,37,1,False,51,35,0,False,54,36,1,False,60,35,0,False,42,56,1,False,60,31,1,False,56,38,0,False,52,32,0,False,57,36,0,False,65,39,0,False,57,32,1,False,62,28,0,False,54,36,1,False,63,32,1,False
106,2012-11-01,62,36,0,False,61,33,0,False,60,35,0,False,65,39,0,False,65,40,0,False,64,35,0,False,57,40,1,False,55,32,0,False,70,44,0,False,57,32,0,False,59,34,0,False,45,26,0,False,56,28,0,False,57,35,0,False,62,32,0,False,57,35,0,False,56,30,0,False,66,37,0,False,66,36,1,False,59,38,1,False,76,51,1,False,57,35,0,False,64,35,0,False,79,33,0,False,62,33,1,False,81,34,0,False,53,25,0,False,61,35,0,False,58,28,0,False,57,29,0,False,67,41,1,False,55,39,1,False,65,37,0,False,64,40,0,False,62,37,1,False,59,32,1,False,55,36,0,False,66,34,0,False,56,39,1,False,62,40,1,False,62,41,0,False,53,52,1,False,68,33,0,False,60,36,0,False,47,35,0,False,60,41,0,False,69,38,0,False,59,33,1,False,63,30,1,False,69,41,1,False,60,36,0,False
